id,date,value
GU,2021-02-28,55213
GU,2021-03-01,55255
GU,2021-03-02,55402
GU,2021-03-03,55435
GU,2021-03-04,56131
GU,2021-03-05,56407
GU,2021-03-06,56477
GU,2021-03-07,56484
GU,2021-03-08,56587
GU,2021-03-09,58396
GU,2021-03-10,60379
GU,2021-03-11,62062
GU,2021-03-12,63697
GU,2021-03-13,65382
GU,2021-03-14,66513
GU,2021-03-15,66607
GU,2021-03-16,67081
GU,2021-03-17,68451
GU,2021-03-18,70056
GU,2021-03-19,71940
GU,2021-03-20,72069
GU,2021-03-21,72090
GU,2021-03-22,73973
GU,2021-03-23,75724
HI,2020-12-29,14000
HI,2020-12-30,14894
HI,2021-01-02,18422
HI,2021-01-04,19313
HI,2021-01-05,25000
HI,2021-01-08,27375
HI,2021-01-11,35000
HI,2021-01-13,36605
HI,2021-01-16,46958
HI,2021-01-20,71944
HI,2021-01-21,79414
HI,2021-01-22,84793
HI,2021-01-24,94003
HI,2021-01-25,106654
HI,2021-01-26,109808
HI,2021-01-28,127419
HI,2021-01-29,137100
HI,2021-02-01,151558
HI,2021-02-02,159526
HI,2021-02-03,171705
HI,2021-02-04,181704
HI,2021-02-05,189446
HI,2021-02-08,202200
HI,2021-02-09,210250
HI,2021-02-10,218997
HI,2021-02-11,227401
HI,2021-02-12,236649
HI,2021-02-16,261950
HI,2021-02-17,268428
HI,2021-02-18,276603
HI,2021-02-19,287315
HI,2021-02-20,312730
HI,2021-02-21,322966
HI,2021-02-22,331321
HI,2021-02-23,333599
HI,2021-02-24,339771
HI,2021-02-25,348897
HI,2021-02-26,359108
HI,2021-02-27,370746
HI,2021-02-28,382798
HI,2021-03-01,389644
HI,2021-03-02,392771
HI,2021-03-03,399195
HI,2021-03-04,411264
HI,2021-03-05,421996
HI,2021-03-06,434343
HI,2021-03-07,436036
HI,2021-03-08,452988
HI,2021-03-09,464100
HI,2021-03-10,475859
HI,2021-03-11,489283
HI,2021-03-12,503482
HI,2021-03-13,517061
HI,2021-03-14,528035
HI,2021-03-15,538235
HI,2021-03-16,546123
HI,2021-03-17,559118
HI,2021-03-18,572716
HI,2021-03-19,587465
HI,2021-03-20,599643
HI,2021-03-21,610517
HI,2021-03-22,614208
HI,2021-03-23,621720
IA,2020-12-21,503
IA,2020-12-22,8400
IA,2020-12-30,31189
IA,2021-01-02,53191
IA,2021-01-04,55495
IA,2021-01-05,60137
IA,2021-01-06,66051
IA,2021-01-07,74224
IA,2021-01-08,80621
IA,2021-01-11,98691
IA,2021-01-13,112093
IA,2021-01-15,125776
IA,2021-01-18,142614
IA,2021-01-20,156296
IA,2021-01-21,158743
IA,2021-01-22,177520
IA,2021-01-23,180110
IA,2021-01-24,191183
IA,2021-01-25,196203
IA,2021-01-26,197982
IA,2021-01-27,209575
IA,2021-01-28,212497
IA,2021-01-29,234653
IA,2021-01-30,237874
IA,2021-01-31,252202
IA,2021-02-01,257468
IA,2021-02-02,263248
IA,2021-02-03,275706
IA,2021-02-04,289737
IA,2021-02-05,305071
IA,2021-02-06,324929
IA,2021-02-07,328412
IA,2021-02-08,348032
IA,2021-02-09,364642
IA,2021-02-10,382598
IA,2021-02-11,410771
IA,2021-02-12,434629
IA,2021-02-13,458293
IA,2021-02-14,477497
IA,2021-02-15,487281
IA,2021-02-16,496981
IA,2021-02-17,509090
IA,2021-02-18,529445
IA,2021-02-19,553428
IA,2021-02-20,577374
IA,2021-02-21,599489
IA,2021-02-22,611188
IA,2021-02-23,614928
IA,2021-02-24,621717
IA,2021-02-25,631160
IA,2021-02-26,654074
IA,2021-02-27,684596
IA,2021-02-28,713054
IA,2021-03-01,734845
IA,2021-03-02,740713
IA,2021-03-03,753860
IA,2021-03-04,773314
IA,2021-03-05,801113
IA,2021-03-06,861247
IA,2021-03-07,906470
IA,2021-03-08,940050
IA,2021-03-09,952377
IA,2021-03-10,969877
IA,2021-03-11,999390
IA,2021-03-12,1034296
IA,2021-03-13,1114523
IA,2021-03-14,1114556
IA,2021-03-15,1145079
IA,2021-03-16,1155003
IA,2021-03-17,1155384
IA,2021-03-18,1182560
IA,2021-03-19,1225964
IA,2021-03-20,1265775
IA,2021-03-21,1302395
IA,2021-03-22,1324891
IA,2021-03-23,1333747
ID,2020-12-21,4348
ID,2020-12-22,5665
ID,2020-12-23,6538
ID,2020-12-26,9673
ID,2020-12-27,10099
ID,2020-12-28,10459
ID,2020-12-29,11729
ID,2020-12-31,13686
ID,2021-01-01,15780
ID,2021-01-02,18535
ID,2021-01-03,19119
ID,2021-01-04,19569
ID,2021-01-05,20843
ID,2021-01-06,22822
ID,2021-01-07,25416
ID,2021-01-08,28194
ID,2021-01-09,32100
ID,2021-01-10,34755
ID,2021-01-11,35842
ID,2021-01-12,38891
ID,2021-01-13,42607
ID,2021-01-14,46703
ID,2021-01-15,51233
ID,2021-01-16,58170
ID,2021-01-17,60805
ID,2021-01-19,69398
ID,2021-01-20,73209
ID,2021-01-21,77781
ID,2021-01-22,82475
ID,2021-01-23,86912
ID,2021-01-24,91066
ID,2021-01-25,93582
ID,2021-01-26,96896
ID,2021-01-27,102713
ID,2021-01-28,108726
ID,2021-01-29,114372
ID,2021-01-30,114729
ID,2021-01-31,120880
ID,2021-02-01,124377
ID,2021-02-02,126648
ID,2021-02-03,132384
ID,2021-02-04,141897
ID,2021-02-05,159394
ID,2021-02-06,176220
ID,2021-02-07,185681
ID,2021-02-08,195591
ID,2021-02-09,198826
ID,2021-02-10,205379
ID,2021-02-11,214063
ID,2021-02-13,222173
ID,2021-02-14,242295
ID,2021-02-16,263625
ID,2021-02-17,270169
ID,2021-02-18,278474
ID,2021-02-20,313466
ID,2021-02-21,326336
ID,2021-02-22,336243
ID,2021-02-23,340444
ID,2021-02-24,346534
ID,2021-02-25,356987
ID,2021-02-26,367113
ID,2021-02-27,378401
ID,2021-02-28,392370
ID,2021-03-01,404250
ID,2021-03-02,409641
ID,2021-03-03,418956
ID,2021-03-04,428196
ID,2021-03-05,442491
ID,2021-03-06,457434
ID,2021-03-07,471043
ID,2021-03-08,482273
ID,2021-03-09,489220
ID,2021-03-10,497534
ID,2021-03-11,507965
ID,2021-03-12,522505
ID,2021-03-13,536191
ID,2021-03-14,550174
ID,2021-03-15,559659
ID,2021-03-16,566079
ID,2021-03-17,566777
ID,2021-03-18,586497
ID,2021-03-19,603043
ID,2021-03-20,622341
ID,2021-03-21,639606
ID,2021-03-22,650437
ID,2021-03-23,656932
IL,2020-12-23,100991
IL,2020-12-27,102195
IL,2020-12-28,113420
IL,2020-12-29,126211
IL,2020-12-30,129192
IL,2021-01-01,143924
IL,2021-01-02,170060
IL,2021-01-04,176577
IL,2021-01-05,176586
IL,2021-01-06,189660
IL,2021-01-07,213045
IL,2021-01-08,234051
IL,2021-01-11,331171
IL,2021-01-12,353791
IL,2021-01-13,384658
IL,2021-01-14,414296
IL,2021-01-15,447348
IL,2021-01-16,471157
IL,2021-01-17,487040
IL,2021-01-18,495563
IL,2021-01-19,508732
IL,2021-01-20,539926
IL,2021-01-21,572389
IL,2021-01-22,616677
IL,2021-01-23,657820
IL,2021-01-24,699072
IL,2021-01-25,723203
IL,2021-01-26,737989
IL,2021-01-27,773623
IL,2021-01-28,829488
IL,2021-01-29,887845
IL,2021-01-30,948804
IL,2021-01-31,1011454
IL,2021-02-01,1054814
IL,2021-02-02,1073076
IL,2021-02-03,1108571
IL,2021-02-04,1178369
IL,2021-02-05,1247521
IL,2021-02-06,1329963
IL,2021-02-07,1401585
IL,2021-02-08,1457693
IL,2021-02-09,1477780
IL,2021-02-10,1539781
IL,2021-02-11,1604830
IL,2021-02-12,1674988
IL,2021-02-13,1772568
IL,2021-02-14,1854228
IL,2021-02-16,1954382
IL,2021-02-17,1996099
IL,2021-02-18,2037388
IL,2021-02-19,2060706
IL,2021-02-20,2261482
IL,2021-02-21,2339546
IL,2021-02-22,2354395
IL,2021-02-23,2416034
IL,2021-02-24,2461385
IL,2021-02-25,2519447
IL,2021-02-26,2639826
IL,2021-02-27,2735250
IL,2021-02-28,2824209
IL,2021-03-01,2906555
IL,2021-03-02,2958947
IL,2021-03-03,3022385
IL,2021-03-04,3107699
IL,2021-03-05,3204414
IL,2021-03-06,3341021
IL,2021-03-07,3473676
IL,2021-03-08,3571808
IL,2021-03-09,3601065
IL,2021-03-10,3672596
IL,2021-03-11,3777731
IL,2021-03-12,3925271
IL,2021-03-13,4197357
IL,2021-03-14,4197470
IL,2021-03-15,4297923
IL,2021-03-16,4379055
IL,2021-03-17,4469795
IL,2021-03-18,4584510
IL,2021-03-19,4683361
IL,2021-03-20,4826260
IL,2021-03-21,4960792
IL,2021-03-22,5051382
IL,2021-03-23,5096694
IN,2020-12-21,6
IN,2020-12-22,40000
IN,2021-01-01,75842
IN,2021-01-02,85752
IN,2021-01-04,91168
IN,2021-01-05,100487
IN,2021-01-06,128611
IN,2021-01-08,137933
IN,2021-01-11,217259
IN,2021-01-12,235758
IN,2021-01-13,260166
IN,2021-01-14,287239
IN,2021-01-15,312193
IN,2021-01-16,338905
IN,2021-01-17,357633
IN,2021-01-18,366114
IN,2021-01-19,389352
IN,2021-01-20,418472
IN,2021-01-21,449958
IN,2021-01-22,480338
IN,2021-01-24,513353
IN,2021-01-25,540841
IN,2021-01-26,566575
IN,2021-01-27,590181
IN,2021-01-28,625370
IN,2021-01-29,646518
IN,2021-01-30,689350
IN,2021-01-31,705722
IN,2021-02-02,742299
IN,2021-02-03,777560
IN,2021-02-04,816466
IN,2021-02-05,852280
IN,2021-02-06,887677
IN,2021-02-07,911334
IN,2021-02-08,923345
IN,2021-02-09,959079
IN,2021-02-10,994717
IN,2021-02-11,1039987
IN,2021-02-12,1079982
IN,2021-02-13,1120214
IN,2021-02-14,1142851
IN,2021-02-15,1153585
IN,2021-02-16,1175586
IN,2021-02-17,1190682
IN,2021-02-18,1228652
IN,2021-02-20,1234416
IN,2021-02-21,1269839
IN,2021-02-22,1292340
IN,2021-02-23,1298877
IN,2021-02-24,1361053
IN,2021-02-25,1459296
IN,2021-02-26,1505040
IN,2021-02-27,1551945
IN,2021-02-28,1590344
IN,2021-03-01,1615149
IN,2021-03-02,1624577
IN,2021-03-03,1657664
IN,2021-03-04,1697536
IN,2021-03-05,1748623
IN,2021-03-06,1800802
IN,2021-03-07,1844669
IN,2021-03-08,1879649
IN,2021-03-09,1892845
IN,2021-03-10,1934412
IN,2021-03-11,1979075
IN,2021-03-12,2030306
IN,2021-03-13,2127154
IN,2021-03-14,2127229
IN,2021-03-15,2160312
IN,2021-03-16,2170644
IN,2021-03-17,2206988
IN,2021-03-18,2252443
IN,2021-03-19,2304432
IN,2021-03-20,2360942
IN,2021-03-21,2406866
IN,2021-03-22,2437519
IN,2021-03-23,2447336
KS,2020-12-22,1838
KS,2020-12-28,3000
KS,2020-12-30,12164
KS,2021-01-02,19636
KS,2021-01-04,20110
KS,2021-01-05,20158
KS,2021-01-06,31938
KS,2021-01-07,45872
KS,2021-01-08,58841
KS,2021-01-11,77217
KS,2021-01-12,78268
KS,2021-01-13,93885
KS,2021-01-14,98130
KS,2021-01-15,103504
KS,2021-01-18,117434
KS,2021-01-20,129349
KS,2021-01-21,130434
KS,2021-01-22,143856
KS,2021-01-23,144909
KS,2021-01-24,151249
KS,2021-01-25,157520
KS,2021-01-26,158743
KS,2021-01-27,177350
KS,2021-01-28,190301
KS,2021-01-29,205114
KS,2021-01-30,206520
KS,2021-01-31,221469
KS,2021-02-01,229459
KS,2021-02-02,231201
KS,2021-02-03,249724
KS,2021-02-04,251425
KS,2021-02-05,278445
KS,2021-02-06,280252
KS,2021-02-07,296284
KS,2021-02-08,303691
KS,2021-02-09,305574
KS,2021-02-10,331022
KS,2021-02-11,332923
KS,2021-02-12,365180
KS,2021-02-13,367891
KS,2021-02-14,389983
KS,2021-02-15,394523
KS,2021-02-16,397247
KS,2021-02-17,418653
KS,2021-02-19,456093
KS,2021-02-20,488738
KS,2021-02-21,509332
KS,2021-02-22,514728
KS,2021-02-23,517379
KS,2021-02-24,530904
KS,2021-02-25,542433
KS,2021-02-26,560776
KS,2021-02-27,583498
KS,2021-02-28,609765
KS,2021-03-01,620939
KS,2021-03-02,629548
KS,2021-03-03,644921
KS,2021-03-04,661143
KS,2021-03-05,683046
KS,2021-03-06,707897
KS,2021-03-07,734335
KS,2021-03-08,742945
KS,2021-03-09,751652
KS,2021-03-10,769636
KS,2021-03-11,796242
KS,2021-03-12,847260
KS,2021-03-13,850639
KS,2021-03-14,900500
KS,2021-03-15,909577
KS,2021-03-16,917107
KS,2021-03-17,931281
KS,2021-03-18,959395
KS,2021-03-19,997844
KS,2021-03-20,1035916
KS,2021-03-21,1072867
KS,2021-03-22,1081274
KS,2021-03-23,1088988
KY,2020-12-22,8839
KY,2020-12-23,11192
KY,2020-12-29,28938
KY,2020-12-30,29873
KY,2020-12-31,34376
KY,2021-01-02,59780
KY,2021-01-04,60663
KY,2021-01-05,61408
KY,2021-01-06,67673
KY,2021-01-07,94443
KY,2021-01-08,107799
KY,2021-01-11,132114
KY,2021-01-13,142436
KY,2021-01-14,155613
KY,2021-01-15,174748
KY,2021-01-16,190547
KY,2021-01-18,213567
KY,2021-01-19,221440
KY,2021-01-20,223946
KY,2021-01-21,235143
KY,2021-01-22,254144
KY,2021-01-23,270960
KY,2021-01-24,299493
KY,2021-01-25,307462
KY,2021-01-26,312192
KY,2021-01-27,323268
KY,2021-01-28,342200
KY,2021-01-29,366643
KY,2021-01-30,386001
KY,2021-01-31,409797
KY,2021-02-01,415545
KY,2021-02-02,419562
KY,2021-02-03,435400
KY,2021-02-04,455783
KY,2021-02-05,483777
KY,2021-02-06,517168
KY,2021-02-07,548342
KY,2021-02-08,564682
KY,2021-02-09,568658
KY,2021-02-10,584947
KY,2021-02-11,608198
KY,2021-02-12,636518
KY,2021-02-13,649810
KY,2021-02-14,678768
KY,2021-02-16,711588
KY,2021-02-17,719857
KY,2021-02-18,726168
KY,2021-02-20,796952
KY,2021-02-21,824007
KY,2021-02-22,839508
KY,2021-02-23,851440
KY,2021-02-24,874840
KY,2021-02-25,907836
KY,2021-02-26,945168
KY,2021-02-27,980727
KY,2021-02-28,1020045
KY,2021-03-01,1046835
KY,2021-03-02,1061236
KY,2021-03-03,1082228
KY,2021-03-04,1117369
KY,2021-03-05,1162694
KY,2021-03-06,1209546
KY,2021-03-07,1254160
KY,2021-03-08,1283860
KY,2021-03-09,1293847
KY,2021-03-10,1318808
KY,2021-03-11,1357068
KY,2021-03-12,1401175
KY,2021-03-13,1492234
KY,2021-03-14,1496894
KY,2021-03-15,1532494
KY,2021-03-16,1547563
KY,2021-03-17,1582305
KY,2021-03-18,1619517
KY,2021-03-19,1668125
KY,2021-03-20,1713059
KY,2021-03-21,1762745
KY,2021-03-22,1797605
KY,2021-03-23,1813786
LA,2020-12-21,11498
LA,2020-12-22,22108
LA,2020-12-26,32766
LA,2020-12-29,37969
LA,2020-12-30,40678
LA,2021-01-01,45289
LA,2021-01-02,49073
LA,2021-01-04,49589
LA,2021-01-05,56452
LA,2021-01-07,81585
LA,2021-01-11,129591
LA,2021-01-12,159698
LA,2021-01-14,201377
LA,2021-01-19,267720
LA,2021-01-21,301316
LA,2021-01-22,314328
LA,2021-01-23,315023
LA,2021-01-24,334086
LA,2021-01-25,341447
LA,2021-01-26,357894
LA,2021-01-27,358746
LA,2021-01-28,397371
LA,2021-01-29,398312
LA,2021-01-30,420908
LA,2021-01-31,443715
LA,2021-02-01,463179
LA,2021-02-02,487705
LA,2021-02-03,488960
LA,2021-02-04,534985
LA,2021-02-05,536404
LA,2021-02-06,570731
LA,2021-02-07,599941
LA,2021-02-08,614041
LA,2021-02-09,637361
LA,2021-02-10,639019
LA,2021-02-11,699334
LA,2021-02-12,701110
LA,2021-02-13,735622
LA,2021-02-14,769155
LA,2021-02-15,782992
LA,2021-02-16,784976
LA,2021-02-17,791574
LA,2021-02-18,812962
LA,2021-02-20,877683
LA,2021-02-21,894519
LA,2021-02-22,903226
LA,2021-02-23,907334
LA,2021-02-24,920794
LA,2021-02-25,943419
LA,2021-02-26,978234
LA,2021-02-27,1019381
LA,2021-02-28,1056975
LA,2021-03-01,1076576
LA,2021-03-02,1084499
LA,2021-03-03,1107626
LA,2021-03-04,1139071
LA,2021-03-05,1179138
LA,2021-03-06,1179915
LA,2021-03-07,1180945
LA,2021-03-08,1277889
LA,2021-03-09,1286353
LA,2021-03-10,1309279
LA,2021-03-11,1340630
LA,2021-03-12,1379998
LA,2021-03-13,1464259
LA,2021-03-14,1464377
LA,2021-03-15,1484459
LA,2021-03-16,1494482
LA,2021-03-17,1519050
LA,2021-03-18,1519659
LA,2021-03-19,1587368
LA,2021-03-20,1629437
LA,2021-03-21,1664443
LA,2021-03-22,1688633
LA,2021-03-23,1695779
MA,2020-12-21,20577
MA,2020-12-23,34953
MA,2020-12-26,35618
MA,2020-12-30,65021
MA,2021-01-01,78643
MA,2021-01-02,88076
MA,2021-01-04,110279
MA,2021-01-05,114465
MA,2021-01-06,124450
MA,2021-01-07,141108
MA,2021-01-08,151430
MA,2021-01-11,197823
MA,2021-01-12,204082
MA,2021-01-13,217443
MA,2021-01-14,239174
MA,2021-01-15,257175
MA,2021-01-20,330490
MA,2021-01-21,353117
MA,2021-01-22,370627
MA,2021-01-23,392967
MA,2021-01-24,419806
MA,2021-01-25,433615
MA,2021-01-26,442703
MA,2021-01-27,464275
MA,2021-01-28,496103
MA,2021-01-29,520504
MA,2021-01-30,547082
MA,2021-01-31,579181
MA,2021-02-01,608947
MA,2021-02-02,625477
MA,2021-02-04,681472
MA,2021-02-05,685074
MA,2021-02-06,727120
MA,2021-02-07,780268
MA,2021-02-08,806376
MA,2021-02-09,910412
MA,2021-02-10,950515
MA,2021-02-11,987774
MA,2021-02-12,1034018
MA,2021-02-13,1082785
MA,2021-02-14,1118374
MA,2021-02-15,1143430
MA,2021-02-16,1166516
MA,2021-02-17,1209614
MA,2021-02-18,1267262
MA,2021-02-19,1323656
MA,2021-02-20,1375439
MA,2021-02-21,1426512
MA,2021-02-22,1468992
MA,2021-02-23,1500077
MA,2021-02-24,1533534
MA,2021-02-25,1576657
MA,2021-02-26,1625459
MA,2021-02-27,1684341
MA,2021-02-28,1735916
MA,2021-03-01,1803528
MA,2021-03-02,1837816
MA,2021-03-03,1884139
MA,2021-03-04,1941018
MA,2021-03-05,2005708
MA,2021-03-06,2082052
MA,2021-03-07,2148356
MA,2021-03-08,2199086
MA,2021-03-09,2226167
MA,2021-03-10,2313916
MA,2021-03-11,2376322
MA,2021-03-12,2443419
MA,2021-03-13,2561749
MA,2021-03-15,2620671
MA,2021-03-16,2633498
MA,2021-03-17,2710203
MA,2021-03-18,2773542
MA,2021-03-19,2837941
MA,2021-03-20,2909219
MA,2021-03-21,2972826
MA,2021-03-22,3032996
MA,2021-03-23,3066115
MD,2020-12-23,10497
MD,2020-12-24,14103
MD,2020-12-26,18789
MD,2020-12-27,19818
MD,2020-12-28,20812
MD,2020-12-29,28615
MD,2020-12-30,36669
MD,2020-12-31,47012
MD,2021-01-01,54060
MD,2021-01-02,59890
MD,2021-01-04,65718
MD,2021-01-05,77274
MD,2021-01-06,87515
MD,2021-01-07,100049
MD,2021-01-08,114731
MD,2021-01-09,128797
MD,2021-01-10,142402
MD,2021-01-11,146231
MD,2021-01-12,161784
MD,2021-01-13,178056
MD,2021-01-14,194255
MD,2021-01-15,212713
MD,2021-01-16,237266
MD,2021-01-17,245036
MD,2021-01-18,255110
MD,2021-01-19,265657
MD,2021-01-20,279412
MD,2021-01-21,294974
MD,2021-01-22,314861
MD,2021-01-23,345973
MD,2021-01-24,358262
MD,2021-01-25,372937
MD,2021-01-26,396661
MD,2021-01-27,419579
MD,2021-01-28,449916
MD,2021-01-29,483149
MD,2021-01-30,512805
MD,2021-01-31,535638
MD,2021-02-01,544369
MD,2021-02-02,553733
MD,2021-02-03,573131
MD,2021-02-04,601914
MD,2021-02-05,634055
MD,2021-02-07,690081
MD,2021-02-08,699733
MD,2021-02-09,727828
MD,2021-02-10,752036
MD,2021-02-11,785170
MD,2021-02-12,818478
MD,2021-02-13,857008
MD,2021-02-14,877332
MD,2021-02-15,893860
MD,2021-02-16,908979
MD,2021-02-17,936557
MD,2021-02-18,970457
MD,2021-02-19,1013049
MD,2021-02-20,1054467
MD,2021-02-21,1087762
MD,2021-02-22,1111529
MD,2021-02-23,1132483
MD,2021-02-24,1159983
MD,2021-02-25,1199143
MD,2021-02-26,1239644
MD,2021-02-27,1280675
MD,2021-02-28,1325977
MD,2021-03-01,1364145
MD,2021-03-02,1390370
MD,2021-03-03,1454494
MD,2021-03-04,1497538
MD,2021-03-05,1548380
MD,2021-03-06,1606378
MD,2021-03-07,1645609
MD,2021-03-08,1671778
MD,2021-03-09,1715039
MD,2021-03-10,1761081
MD,2021-03-11,1812309
MD,2021-03-12,1859444
MD,2021-03-13,1922161
MD,2021-03-14,1961982
MD,2021-03-15,1991188
MD,2021-03-16,2033434
MD,2021-03-17,2082976
MD,2021-03-18,2130973
MD,2021-03-19,2190923
MD,2021-03-20,2194556
MD,2021-03-21,2287975
MD,2021-03-22,2320073
MD,2021-03-23,2357211
ME,2020-12-21,4682
ME,2020-12-22,5806
ME,2020-12-23,8001
ME,2020-12-24,13089
ME,2020-12-27,17067
ME,2020-12-28,17180
ME,2020-12-29,19634
ME,2020-12-30,23527
ME,2020-12-31,27122
ME,2021-01-01,30877
ME,2021-01-02,32090
ME,2021-01-03,32995
ME,2021-01-04,33425
ME,2021-01-05,35536
ME,2021-01-06,38065
ME,2021-01-07,42317
ME,2021-01-08,46633
ME,2021-01-09,52324
ME,2021-01-10,54557
ME,2021-01-11,55775
ME,2021-01-12,58083
ME,2021-01-13,62004
ME,2021-01-14,66487
ME,2021-01-15,70228
ME,2021-01-16,74805
ME,2021-01-17,78084
ME,2021-01-18,79149
ME,2021-01-19,81355
ME,2021-01-20,85847
ME,2021-01-21,92008
ME,2021-01-22,98371
ME,2021-01-23,104926
ME,2021-01-24,109262
ME,2021-01-25,110332
ME,2021-01-26,115213
ME,2021-01-27,121220
ME,2021-01-28,128704
ME,2021-01-29,137531
ME,2021-01-30,145356
ME,2021-01-31,151323
ME,2021-02-01,153981
ME,2021-02-02,158071
ME,2021-02-03,161655
ME,2021-02-04,167111
ME,2021-02-05,176961
ME,2021-02-06,187055
ME,2021-02-07,191813
ME,2021-02-08,195245
ME,2021-02-09,200927
ME,2021-02-10,208302
ME,2021-02-11,215892
ME,2021-02-12,226184
ME,2021-02-13,237447
ME,2021-02-14,243482
ME,2021-02-15,245855
ME,2021-02-16,249913
ME,2021-02-17,255849
ME,2021-02-18,265991
ME,2021-02-20,268322
ME,2021-02-21,268693
ME,2021-02-22,297116
ME,2021-02-23,299427
ME,2021-02-24,305362
ME,2021-02-25,305397
ME,2021-02-26,305477
ME,2021-02-27,332358
ME,2021-02-28,332999
ME,2021-03-01,334009
ME,2021-03-02,334325
ME,2021-03-03,334449
ME,2021-03-04,334528
ME,2021-03-05,382117
ME,2021-03-06,398509
ME,2021-03-07,399534
ME,2021-03-08,427445
ME,2021-03-09,432219
ME,2021-03-10,441443
ME,2021-03-11,442593
ME,2021-03-12,476530
ME,2021-03-13,477511
ME,2021-03-14,510397
ME,2021-03-15,523269
ME,2021-03-16,528109
ME,2021-03-17,528359
ME,2021-03-18,528977
ME,2021-03-19,557469
ME,2021-03-20,557814
ME,2021-03-21,558351
ME,2021-03-22,595845
ME,2021-03-23,599693
MH,2021-01-11,577
MH,2021-01-12,639
MH,2021-01-13,649
MH,2021-01-15,658
MH,2021-01-20,1514
MH,2021-01-21,1991
MH,2021-01-22,2438
MH,2021-01-23,2873
MH,2021-01-24,3098
MH,2021-01-26,3284
MH,2021-01-27,3538
MH,2021-01-28,3755
MH,2021-01-29,3928
MH,2021-01-30,3992
MH,2021-01-31,4127
MH,2021-02-02,4258
MH,2021-02-04,4424
MH,2021-02-05,4553
MH,2021-02-06,4740
MH,2021-02-07,4907
MH,2021-02-09,5145
MH,2021-02-10,5260
MH,2021-02-11,5433
MH,2021-02-12,5609
MH,2021-02-13,5730
MH,2021-02-14,5938
MH,2021-02-16,6455
MH,2021-02-17,6458
MH,2021-02-18,6760
MH,2021-02-20,7733
MH,2021-02-21,8716
MH,2021-02-22,8926
MH,2021-02-23,9462
MH,2021-02-24,9995
MH,2021-02-25,10360
MH,2021-02-26,10745
MH,2021-02-28,11197
MH,2021-03-02,11351
MH,2021-03-04,12111
MH,2021-03-05,12592
MH,2021-03-06,13292
MH,2021-03-07,13742
MH,2021-03-09,14523
MH,2021-03-10,14987
MH,2021-03-11,15516
MH,2021-03-12,15896
MH,2021-03-13,16007
MH,2021-03-16,16100
MH,2021-03-17,17112
MH,2021-03-20,18039
MH,2021-03-21,18873
MI,2020-12-21,13321
MI,2020-12-22,26737
MI,2020-12-23,37660
MI,2020-12-28,58997
MI,2020-12-29,71256
MI,2020-12-30,86626
MI,2021-01-02,90453
MI,2021-01-04,99040
MI,2021-01-05,128390
MI,2021-01-06,152511
MI,2021-01-07,174749
MI,2021-01-08,195240
MI,2021-01-11,233085
MI,2021-01-12,296588
MI,2021-01-13,332139
MI,2021-01-14,368844
MI,2021-01-15,405992
MI,2021-01-18,487959
MI,2021-01-19,512906
MI,2021-01-20,552713
MI,2021-01-21,598127
MI,2021-01-23,652661
MI,2021-01-24,695273
MI,2021-01-25,730453
MI,2021-01-26,760066
MI,2021-01-27,802106
MI,2021-01-28,854084
MI,2021-01-29,909038
MI,2021-01-30,922423
MI,2021-01-31,977030
MI,2021-02-01,1005544
MI,2021-02-02,1028286
MI,2021-02-03,1076545
MI,2021-02-04,1127787
MI,2021-02-05,1186630
MI,2021-02-06,1193181
MI,2021-02-07,1251940
MI,2021-02-08,1292572
MI,2021-02-09,1339129
MI,2021-02-10,1391159
MI,2021-02-11,1446322
MI,2021-02-12,1517959
MI,2021-02-13,1537856
MI,2021-02-14,1604973
MI,2021-02-15,1634609
MI,2021-02-16,1657215
MI,2021-02-17,1680901
MI,2021-02-18,1740608
MI,2021-02-19,1787509
MI,2021-02-20,1884038
MI,2021-02-21,1933648
MI,2021-02-22,1972201
MI,2021-02-23,1985511
MI,2021-02-24,2044496
MI,2021-02-25,2103114
MI,2021-02-26,2165950
MI,2021-02-27,2245696
MI,2021-02-28,2318415
MI,2021-03-01,2357259
MI,2021-03-02,2389534
MI,2021-03-03,2423899
MI,2021-03-04,2476796
MI,2021-03-05,2555112
MI,2021-03-06,2637353
MI,2021-03-07,2716893
MI,2021-03-08,2765577
MI,2021-03-09,2787289
MI,2021-03-10,2831319
MI,2021-03-11,2899309
MI,2021-03-12,2983009
MI,2021-03-13,3076878
MI,2021-03-14,3166094
MI,2021-03-15,3170085
MI,2021-03-16,3245598
MI,2021-03-17,3310710
MI,2021-03-18,3396328
MI,2021-03-19,3484418
MI,2021-03-20,3589255
MI,2021-03-21,3681378
MI,2021-03-22,3747788
MI,2021-03-23,3776838
MN,2020-12-21,947
MN,2020-12-22,2999
MN,2020-12-23,11578
MN,2020-12-29,38014
MN,2020-12-30,48189
MN,2021-01-02,82476
MN,2021-01-04,83884
MN,2021-01-05,86329
MN,2021-01-06,97098
MN,2021-01-08,110427
MN,2021-01-09,119744
MN,2021-01-10,132280
MN,2021-01-11,157245
MN,2021-01-12,162240
MN,2021-01-13,165355
MN,2021-01-14,179684
MN,2021-01-15,198253
MN,2021-01-16,206559
MN,2021-01-17,221183
MN,2021-01-18,232952
MN,2021-01-19,238935
MN,2021-01-20,252548
MN,2021-01-21,259417
MN,2021-01-22,278234
MN,2021-01-23,305297
MN,2021-01-24,321180
MN,2021-01-25,346864
MN,2021-01-26,360442
